代码,名称,净值,涨跌,近1月,近3月,近6月,近1年,日期
011609,易方达科创50联接C,0.8418,1.62,6.02,9.32,60.74,32.38,20250314
011609,易方达科创50联接C,0.8382,-0.43,4.14,11.24,60.05,31.24,20250317
011609,易方达科创50联接C,0.8429,0.56,7.27,10.33,62.82,29.46,20250318
011609,易方达科创50联接C,0.8332,-1.15,3.77,7.87,59.98,29.98,20250319
011609,易方达科创50联接C,0.8243,-1.07,2.79,4.87,58.98,28.28,20250320
011609,易方达科创50联接C,0.8083,-1.94,-4.59,2.84,55.89,26.95,20250321
011609,易方达科创50联接C,0.8106,0.28,-4.78,2.87,52.2,29.12,20250324
011609,易方达科创50联接C,0.8002,-1.28,-6.22,1.23,50.19,29.4,20250325
011609,易方达科创50联接C,0.7983,-0.24,-8.34,0.09,44.54,30.61,20250326
011609,易方达科创50联接C,0.8067,1.05,-7.33,1.93,37.31,35.17,20250327
011609,易方达科创50联接C,0.7986,-1.0,-4.45,0.91,35.93,32.09,20250328
011609,易方达科创50联接C,0.7936,-0.63,-5.05,3.13,15.72,31.35,20250331
011609,易方达科创50联接C,0.7949,0.16,-4.89,3.3,15.91,29.5,20250401
011609,易方达科创50联接C,0.7937,-0.15,-5.04,6.58,15.73,30.39,20250402
011609,易方达科创50联接C,0.7903,-0.43,-4.05,7.55,15.24,31.78,20250403
011609,易方达科创50联接C,0.7213,-8.73,-15.81,-4.11,5.18,20.28,20250407
011609,易方达科创50联接C,0.733,1.62,-14.45,-2.51,-7.55,24.74,20250408
011609,易方达科创50联接C,0.7628,4.07,-10.97,1.82,-1.57,28.35,20250409
011609,易方达科创50联接C,0.7705,1.01,-9.88,3.95,3.63,31.96,20250410
011609,易方达科创50联接C,0.7856,1.96,-7.75,5.99,11.75,34.04,20250411
011609,易方达科创50联接C,0.7875,0.24,-6.45,3.05,8.89,34.41,20250414
011609,易方达科创50联接C,0.7816,-0.75,-7.15,2.69,11.15,31.3,20250415
011609,易方达科创50联接C,0.7876,0.77,-6.44,5.65,14.86,35.35,20250416
011609,易方达科创50联接C,0.7893,0.22,-5.83,4.89,14.66,32.61,20250417
011609,易方达科创50联接C,0.7833,-0.76,-7.07,4.09,2.75,32.47,20250418
011609,易方达科创50联接C,0.7912,1.01,-2.12,4.09,1.63,36.44,20250421
011609,易方达科创50联接C,0.7889,-0.29,-2.4,3.88,2.82,35.81,20250422
011609,易方达科创50联接C,0.7862,-0.34,-2.73,4.46,3.12,36.07,20250423
011609,易方达科创50联接C,0.7794,-0.86,-3.85,2.69,2.38,33.0,20250424
011609,易方达科创50联接C,0.7803,0.12,-2.49,2.81,1.15,34.07,20250425
011609,易方达科创50联接C,0.779,-0.17,-2.45,4.63,1.45,30.66,20250428
011609,易方达科创50联接C,0.7797,0.09,-2.37,4.73,2.63,26.99,20250429
011609,易方达科创50联接C,0.7861,0.82,-0.95,5.59,4.06,29.4,20250430
011609,易方达科创50联接C,0.7964,1.31,0.77,1.35,2.55,29.5,20250506
011609,易方达科创50联接C,0.7991,0.34,10.79,0.97,0.08,31.19,20250507
011609,易方达科创50联接C,0.7964,-0.34,8.65,0.63,0.01,32.07,20250508
011609,易方达科创50联接C,0.7817,-1.85,2.48,-1.23,-1.83,26.92,20250509
011609,易方达科创50联接C,0.7853,0.46,-0.04,-2.8,-3.62,29.35,20250512
011609,易方达科创50联接C,0.7841,-0.15,-0.19,-0.76,-4.69,29.71,20250513
011609,易方达科创50联接C,0.7872,0.4,-0.04,-0.86,-1.3,30.79,20250514
011609,易方达科创50联接C,0.7777,-1.21,-0.5,-2.05,1.36,30.95,20250515
011609,易方达科创50联接C,0.7736,-0.53,-1.78,-2.57,0.82,30.79,20250516
011609,易方达科创50联接C,0.7736,0.0,-1.24,-3.65,-0.25,29.47,20250519
011609,易方达科创50联接C,0.7754,0.23,-1.01,-3.3,-0.45,29.86,20250520
011609,易方达科创50联接C,0.7738,-0.21,-2.2,-8.66,-1.53,30.47,20250521
011609,易方达科创50联接C,0.7703,-0.45,-2.36,-9.08,2.04,28.79,20250522
011609,易方达科创50联接C,0.7628,-0.97,-2.98,-9.96,1.05,29.57,20250523
011609,易方达科创50联接C,0.764,0.16,-2.09,-12.27,2.99,32.34,20250526
011609,易方达科创50联接C,0.7572,-0.89,-2.96,-13.02,-1.29,29.22,20250527
011609,易方达科创50联接C,0.7555,-0.22,-3.02,-9.61,-1.29,29.57,20250528
011609,易方达科创50联接C,0.7671,1.54,-1.62,-8.22,-2.02,31.65,20250529
011609,易方达科创50联接C,0.7607,-0.83,-3.23,-8.99,-2.84,29.11,20250530
011609,易方达科创50联接C,0.7642,0.46,-2.79,-7.22,-2.19,28.44,20250603
011609,易方达科创50联接C,0.7674,0.42,-2.38,-8.33,-1.22,28.44,20250604
011609,易方达科创50联接C,0.7778,1.36,-1.06,-7.34,-0.13,30.46,20250605
011609,易方达科创50联接C,0.7744,-0.44,-2.76,-10.7,-1.73,31.28,20250606
011609,易方达科创50联接C,0.7793,0.63,-0.31,-9.05,-0.09,32.81,20250609
011609,易方达科创50联接C,0.7655,-1.77,-2.07,-10.47,-2.52,30.45,20250610
011609,易方达科创50联接C,0.7641,-0.18,-2.25,-10.27,-2.38,27.29,20250611
011609,易方达科创50联接C,0.7617,-0.31,-3.01,-9.91,-3.02,27.01,20250612
011609,易方达科创50联接C,0.7585,-0.42,-3.26,-8.44,-1.49,25.87,20250613
011609,易方达科创50联接C,0.757,-0.2,-2.15,-10.07,-0.3,26.57,20250616
011609,易方达科创50联接C,0.7512,-0.77,-2.9,-10.38,-0.31,25.18,20250617
011609,易方达科创50联接C,0.7549,0.49,-2.42,-10.44,-1.19,25.82,20250618
011609,易方达科创50联接C,0.7513,-0.48,-2.88,-9.83,-2.73,26.04,20250619
011609,易方达科创50联接C,0.7474,-0.52,-3.61,-9.33,-4.91,24.75,20250620
011609,易方达科创50联接C,0.7502,0.37,-1.65,-7.19,-3.41,24.7,20250623
011609,易方达科创50联接C,0.7629,1.69,0.01,-5.88,-3.19,29.94,20250624
011609,易方达科创50联接C,0.7753,1.63,1.64,-3.11,-1.92,35.78,20250625
011609,易方达科创50联接C,0.7712,-0.53,0.94,-3.39,-3.31,32.97,20250626
011609,易方达科创50联接C,0.7701,-0.14,1.7,-4.54,-2.69,35.3,20250627
011609,易方达科创50联接C,0.7813,1.45,2.71,-1.55,1.53,37.82,20250630
011609,易方达科创50联接C,0.775,-0.81,1.88,-2.5,0.71,37.17,20250701
011609,易方达科创50联接C,0.7661,-1.15,0.71,-3.48,2.87,37.52,20250702
011609,易方达科创50联接C,0.7679,0.23,0.48,-2.83,4.5,37.32,20250703
011609,易方达科创50联接C,0.7678,-0.01,0.05,-2.85,4.49,39.45,20250704
011609,易方达科创50联接C,0.763,-0.63,-1.47,5.78,1.44,37.01,20250707
011609,易方达科创50联接C,0.7731,1.32,-0.17,5.47,2.82,40.03,20250708
011609,易方达科创50联接C,0.7666,-0.84,-1.63,0.5,2.32,35.63,20250709
011609,易方达科创50联接C,0.7643,-0.3,-0.16,-0.8,3.12,35.15,20250710
011609,易方达科创50联接C,0.7751,1.41,1.44,-1.34,4.57,35.65,20250711
011609,易方达科创50联接C,0.7736,-0.19,1.99,-1.77,1.23,35.34,20250714
011609,易方达科创50联接C,0.7764,0.36,2.36,-0.67,2.01,36.28,20250715
011609,易方达科创50联接C,0.7774,0.13,2.69,-1.3,4.28,33.6,20250716
011609,易方达科创50联接C,0.7834,0.77,4.29,-0.75,4.11,35.19,20250717
011609,易方达科创50联接C,0.7847,0.17,3.95,0.18,4.28,34.27,20250718
011609,易方达科创50联接C,0.785,0.04,5.03,-0.78,3.28,31.93,20250721
011609,易方达科创50联接C,0.7912,0.79,5.86,0.29,4.19,32.55,20250722
011609,易方达科创50联接C,0.7946,0.43,5.92,1.07,5.58,38.53,20250723
011609,易方达科创50联接C,0.8034,1.11,5.31,3.08,5.85,41.49,20250724
011609,易方达科创50联接C,0.8194,1.99,5.69,5.01,7.96,44.21,20250725
011609,易方达科创50联接C,0.82,0.07,6.48,5.26,10.14,43.13,20250728
011609,易方达科创50联接C,0.8313,1.38,7.95,6.62,11.66,47.47,20250729
011609,易方达科创50联接C,0.8226,-1.05,5.29,4.64,10.49,45.41,20250730
011609,易方达科创50联接C,0.8147,-0.96,4.27,3.64,9.43,37.87,20250731
011609,易方达科创50联接C,0.8066,-0.99,4.08,2.61,8.34,37.29,20250801
011609,易方达科创50联接C,0.8159,1.15,6.26,3.79,9.59,41.28,20250804
011609,易方达科创50联接C,0.8191,0.39,6.68,4.2,7.09,45.9,20250805
011609,易方达科创50联接C,0.8235,0.54,7.25,3.4,4.8,44.83,20250806
011609,易方达科创50联接C,0.8224,-0.13,7.79,2.92,3.92,45.84,20250807
011609,易方达科创50联接C,0.8117,-1.3,4.99,1.92,2.57,43.59,20250808
011609,易方达科创50联接C,0.8163,0.57,5.32,4.43,2.61,45.07,20250811
011609,易方达科创50联接C,0.8311,1.81,7.22,5.83,2.87,47.33,20250812
011609,易方达科创50联接C,0.837,0.71,7.99,6.75,5.94,47.72,20250813
011609,易方达科创50联接C,0.8429,0.7,8.96,7.08,6.16,50.73,20250814
011609,易方达科创50联接C,0.8544,1.36,10.05,9.86,7.61,51.44,20250815
011609,易方达科创50联接C,0.8714,1.99,11.05,12.64,10.89,54.94,20250818
011609,易方达科创50联接C,0.8887,3.07,13.25,14.61,10.82,60.53,20250819
011609,易方达科创50联接C,0.8894,0.08,13.3,14.94,4.98,61.09,20250820
011609,易方达科创50联接C,0.9619,8.15,21.57,24.87,13.54,75.69,20250821
011609,易方达科创50联接C,0.9619,8.15,21.57,24.87,13.54,75.69,20250822
011609,易方达科创50联接C,0.9791,-1.24,19.49,28.15,12.42,79.59,20250825
011609,易方达科创50联接C,0.9807,0.16,19.69,29.52,12.66,81.95,20250826
011609,易方达科创50联接C,1.0481,6.87,27.82,38.73,25.4,95.29,20250827
011609,易方达科创50联接C,1.0316,-1.57,24.09,34.48,23.43,89.98,20250828
011609,易方达科创50联接C,1.0316,-1.57,24.09,34.48,23.43,89.98,20250829
011609,易方达科创50联接C,1.0222,-2.03,26.73,34.38,22.3,90.82,20250901
011609,易方达科创50联接C,1.0033,-1.85,24.39,31.29,21.8,85.97,20250902
011609,易方达科创50联接C,0.9355,-6.76,14.66,21.91,11.75,74.08,20250903
011609,易方达科创50联接C,0.971,3.79,18.54,24.84,15.68,80.92,20250904
011609,易方达科创50联接C,0.971,3.79,18.54,24.84,15.68,80.92,20250905
011609,易方达科创50联接C,0.9575,-1.89,17.96,22.87,11.75,82.59,20250908
011609,易方达科创50联接C,0.9677,1.07,19.22,26.41,13.18,83.21,20250909
011609,易方达科创50联接C,1.0171,5.1,24.6,33.11,19.43,91.51,20250910
011609,易方达科创50联接C,1.026,0.88,23.45,34.7,21.35,94.69,20250911
011609,易方达科创50联接C,1.026,0.88,23.45,34.7,21.35,94.69,20250912
011609,易方达科创50联接C,1.0405,1.26,21.78,37.45,23.6,98.68,20250915
011609,易方达科创50联接C,1.0563,0.68,21.22,39.93,25.32,104.04,20250917
011609,易方达科创50联接C,1.0438,-1.18,21.06,38.93,25.28,100.42,20250918
011609,易方达科创50联接C,1.0438,-1.18,21.06,38.93,25.28,100.42,20250919
011609,易方达科创50联接C,1.0765,-0.05,11.91,43.5,33.18,109.27,20250922
011609,易方达科创50联接C,1.1114,3.24,15.54,45.68,37.11,108.67,20250923
011609,易方达科创50联接C,1.1255,1.27,13.53,45.17,40.65,111.24,20250924
011609,易方达科创50联接C,1.1083,-1.53,13.2,43.71,38.83,100.67,20250925
011609,易方达科创50联接C,1.1083,-1.53,13.2,43.71,38.83,100.67,20250926
011609,易方达科创50联接C,1.1405,1.59,10.56,45.97,43.71,66.3,20250929
011609,易方达科创50联接C,1.1405,1.59,10.56,45.97,43.71,66.3,20250930
011609,易方达科创50联接C,1.1095,-5.34,14.65,45.17,44.0,49.23,20251009
011609,易方达科创50联接C,1.1095,-5.34,14.65,45.17,44.0,49.23,20251010
011609,易方达科创50联接C,1.0788,-4.04,5.15,39.45,36.99,49.17,20251013
011609,易方达科创50联接C,1.0932,1.33,6.38,40.8,39.87,55.46,20251014
011609,易方达科创50联接C,1.0835,-0.89,4.13,39.37,37.57,58.01,20251015
011609,易方达科创50联接C,1.045,-3.55,-0.4,33.39,32.4,51.8,20251016
011609,易方达科创50联接C,1.045,-3.55,-0.4,33.39,32.4,51.8,20251017
011609,易方达科创50联接C,1.0757,2.6,3.06,37.03,35.96,38.18,20251020
011609,易方达科创50联接C,1.0751,-0.06,-0.18,35.88,36.28,40.11,20251021
011609,易方达科创50联接C,1.0721,-0.28,-0.41,34.92,36.36,40.62,20251022
011609,易方达科创50联接C,1.1162,4.11,0.43,38.93,43.21,46.62,20251023
011609,易方达科创50联接C,1.1162,4.11,0.43,38.93,43.21,46.62,20251024
011609,易方达科创50联接C,1.1233,-0.78,1.35,36.99,44.2,46.28,20251027
011609,易方达科创50联接C,1.1358,1.11,1.18,36.63,45.67,49.51,20251028
011609,易方达科创50联接C,1.1157,-1.77,-2.17,35.63,41.93,49.18,20251029
011609,易方达科创50联接C,1.0825,-2.98,-5.09,32.87,37.71,43.3,20251030
011609,易方达科创50联接C,1.0825,-2.98,-5.09,32.87,37.71,43.3,20251031
011609,易方达科创50联接C,1.0621,-0.91,-6.87,30.18,35.11,42.66,20251103
011609,易方达科创50联接C,1.0644,0.22,-6.67,29.95,35.4,37.31,20251104
011609,易方达科创50联接C,1.0981,3.17,-3.72,33.35,37.88,41.4,20251105
011609,易方达科创50联接C,1.0827,-1.4,-5.07,31.65,35.49,35.59,20251106
011609,易方达科创50联接C,1.0827,-1.4,-5.07,31.65,35.49,35.59,20251107
011609,易方达科创50联接C,1.0623,-1.35,-4.25,30.14,35.9,27.68,20251110
011609,易方达科创50联接C,1.0565,-0.55,-4.78,27.12,34.53,29.66,20251111
011609,易方达科创50联接C,1.0709,1.36,-4.74,27.95,36.58,30.17,20251112
011609,易方达科创50联接C,1.0433,-2.58,-3.29,23.78,32.53,30.8,20251113
011609,易方达科创50联接C,1.0433,-2.58,-3.29,23.78,32.53,30.8,20251114
011609,易方达科创50联接C,1.0408,0.27,-0.4,19.44,34.54,38.04,20251117
011609,易方达科创50联接C,1.0313,-0.91,-1.31,19.61,33.31,32.99,20251118
